frame.number,frame.time_epoch,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,ip.ttl,tcp.flags
"6953","1411634000.545041000","1516","37.187.81.8","87.101.35.139","443","52663","64","16"
"6954","1411634000.545105000","262","37.187.81.8","87.101.35.139","443","52663","64","24"
"6955","1411634000.545147000","766","87.101.35.139","37.187.81.8","52665","443","55","24"
"6956","1411634000.546139000","1516","37.187.81.8","87.101.35.139","443","52665","64","16"
"6957","1411634000.546189000","1516","37.187.81.8","87.101.35.139","443","52665","64","16"
"6958","1411634000.546215000","478","37.187.81.8","87.101.35.139","443","52665","64","24"
"6959","1411634000.551054000","750","87.101.35.139","37.187.81.8","52664","443","55","24"
"6960","1411634000.551895000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"6961","1411634000.551953000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"6962","1411634000.551974000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"6963","1411634000.552004000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"6964","1411634000.552041000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"6965","1411634000.552169000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"6966","1411634000.552312000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"6967","1411634000.552395000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"6968","1411634000.552470000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"6969","1411634000.552504000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"6970","1411634000.555040000","766","87.101.35.139","37.187.81.8","52666","443","55","24"
"6971","1411634000.555587000","1516","37.187.81.8","87.101.35.139","443","52666","64","16"
"6972","1411634000.555715000","230","37.187.81.8","87.101.35.139","443","52666","64","24"
"6973","1411634000.567260000","766","87.101.35.139","37.187.81.8","52656","443","55","24"
"6974","1411634000.567833000","686","37.187.81.8","87.101.35.139","443","52656","64","24"
"6975","1411634000.579060000","766","87.101.35.139","37.187.81.8","52662","443","55","24"
"6976","1411634000.579377000","1516","37.187.81.8","87.101.35.139","443","52662","64","16"
"6977","1411634000.579403000","294","37.187.81.8","87.101.35.139","443","52662","64","24"
"6978","1411634000.590856000","68","87.101.35.139","37.187.81.8","52663","443","55","16"
"6979","1411634000.591872000","68","87.101.35.139","37.187.81.8","52665","443","55","16"
"6980","1411634000.593196000","766","87.101.35.139","37.187.81.8","52663","443","55","24"
"6981","1411634000.593501000","1438","37.187.81.8","87.101.35.139","443","52663","64","24"
"6982","1411634000.605278000","68","87.101.35.139","37.187.81.8","52665","443","55","16"
"6983","1411634000.606109000","68","87.101.35.139","37.187.81.8","52665","443","55","16"
"6984","1411634000.606786000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"6985","1411634000.606826000","1516","37.187.81.8","87.101.35.139","443","52664","64","24"
"6986","1411634000.606908000","870","37.187.81.8","87.101.35.139","443","52664","64","24"
"6987","1411634000.608012000","766","87.101.35.139","37.187.81.8","52665","443","55","24"
"6988","1411634000.608561000","1516","37.187.81.8","87.101.35.139","443","52665","64","16"
"6989","1411634000.608606000","518","37.187.81.8","87.101.35.139","443","52665","64","24"
"6990","1411634000.620156000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"6991","1411634000.620188000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"6992","1411634000.620211000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"6993","1411634000.620984000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"6994","1411634000.621005000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"6995","1411634000.621041000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"6996","1411634000.622184000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"6997","1411634000.622207000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"6998","1411634000.622223000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"6999","1411634000.622947000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7000","1411634000.622986000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7001","1411634000.623006000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7002","1411634000.626876000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7003","1411634000.626911000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7004","1411634000.626931000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7005","1411634000.635547000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7006","1411634000.635586000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7007","1411634000.635613000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7008","1411634000.635632000","1516","37.187.81.8","87.101.35.139","443","52664","64","24"
"7009","1411634000.635650000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7010","1411634000.635667000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7011","1411634000.636276000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7012","1411634000.636296000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7013","1411634000.636313000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7014","1411634000.650127000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7015","1411634000.650163000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7016","1411634000.650193000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7017","1411634000.656895000","68","87.101.35.139","37.187.81.8","52666","443","55","16"
"7018","1411634000.656902000","68","87.101.35.139","37.187.81.8","52666","443","55","16"
"7019","1411634000.663164000","766","87.101.35.139","37.187.81.8","52666","443","55","24"
"7020","1411634000.663544000","1422","37.187.81.8","87.101.35.139","443","52666","64","24"
"7021","1411634000.667042000","766","87.101.35.139","37.187.81.8","52656","443","55","24"
"7022","1411634000.667127000","68","87.101.35.139","37.187.81.8","52662","443","55","16"
"7023","1411634000.667139000","68","87.101.35.139","37.187.81.8","52662","443","55","16"
"7024","1411634000.667658000","1422","37.187.81.8","87.101.35.139","443","52656","64","24"
"7025","1411634000.680769000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7026","1411634000.680814000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7027","1411634000.680846000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7028","1411634000.683917000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7029","1411634000.683949000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7030","1411634000.683987000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7031","1411634000.692606000","68","87.101.35.139","37.187.81.8","52665","443","55","16"
"7032","1411634000.695730000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7033","1411634000.695759000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7034","1411634000.695782000","1516","37.187.81.8","87.101.35.139","443","52664","64","24"
"7035","1411634000.703604000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7036","1411634000.703638000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7037","1411634000.703659000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7038","1411634000.710223000","68","87.101.35.139","37.187.81.8","52663","443","55","16"
"7039","1411634000.710283000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7040","1411634000.710306000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7041","1411634000.710328000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7042","1411634000.712999000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7043","1411634000.713032000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7044","1411634000.713063000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7045","1411634000.720058000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7046","1411634000.720092000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7047","1411634000.720114000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7048","1411634000.723613000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7049","1411634000.723641000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7050","1411634000.723660000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7051","1411634000.732677000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7052","1411634000.732713000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7053","1411634000.732738000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7054","1411634000.736169000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7055","1411634000.736198000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7056","1411634000.736217000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7057","1411634000.745998000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7058","1411634000.746035000","1516","37.187.81.8","87.101.35.139","443","52664","64","24"
"7059","1411634000.746062000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7060","1411634000.749162000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7061","1411634000.749195000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7062","1411634000.749215000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7063","1411634000.752787000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7064","1411634000.752816000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7065","1411634000.752834000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7066","1411634000.764111000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7067","1411634000.764143000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7068","1411634000.764169000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7069","1411634000.768460000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7070","1411634000.768495000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7071","1411634000.768516000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7072","1411634000.768836000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7073","1411634000.768858000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7074","1411634000.768875000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7075","1411634000.777923000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7076","1411634000.777990000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7077","1411634000.778019000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7078","1411634000.786566000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7079","1411634000.786594000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7080","1411634000.786613000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7081","1411634000.790077000","766","87.101.35.139","37.187.81.8","52665","443","55","24"
"7082","1411634000.790438000","1516","37.187.81.8","87.101.35.139","443","52665","64","16"
"7083","1411634000.790466000","1516","37.187.81.8","87.101.35.139","443","52665","64","16"
"7084","1411634000.790478000","1118","37.187.81.8","87.101.35.139","443","52665","64","24"
"7085","1411634000.794050000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7086","1411634000.794097000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7087","1411634000.794057000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7088","1411634000.794125000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7089","1411634000.794141000","1516","37.187.81.8","87.101.35.139","443","52664","64","24"
"7090","1411634000.794154000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7091","1411634000.815238000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7092","1411634000.815271000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7093","1411634000.815324000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7094","1411634000.818778000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7095","1411634000.818808000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7096","1411634000.818831000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7097","1411634000.825146000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7098","1411634000.825186000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7099","1411634000.825212000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7100","1411634000.830633000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7101","1411634000.830659000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7102","1411634000.830688000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7103","1411634000.839678000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7104","1411634000.839720000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7105","1411634000.839745000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7106","1411634000.839882000","68","87.101.35.139","37.187.81.8","52666","443","55","16"
"7107","1411634000.844008000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7108","1411634000.844045000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7109","1411634000.844077000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7110","1411634000.847076000","68","87.101.35.139","37.187.81.8","52656","443","55","16"
"7111","1411634000.847463000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7112","1411634000.847494000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7113","1411634000.847526000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
"7114","1411634000.852950000","68","87.101.35.139","37.187.81.8","52664","443","55","16"
"7115","1411634000.852982000","1516","37.187.81.8","87.101.35.139","443","52664","64","16"
